E_i,S_i
21963,1913
3778,1912
20606,1908
1308,1904
29842,1902
4903,1901
16501,1900
261,1897
2221,1896
570,1895
8464,1893
26640,1892
21674,1891
4124,1890
10891,1881
4196,1880
11715,1875
22363,1874
1714,1873
14004,1871
14441,1870
3345,1866
3730,1864
1200,1863
1726,1862
25014,1858
6145,1857
17632,1856
17742,1854
10150,1852
19512,1851
516,1850
29900,1849
4688,1848
21450,1847
14962,1846
7649,1845
5963,1839
15879,1838
15749,1837
11627,1835
27533,1832
24085,1830
12625,1828
21207,1827
13198,1826
6446,1824
22224,1822
10472,1821
23498,1819
5691,1818
9036,1812
7664,1809
24782,1807
19523,1806
20724,1804
13567,1803
12795,1801
17472,1799
13558,1796
15269,1795
13940,1794
22372,1793
4721,1792
27539,1791
18576,1790
21468,1788
29994,1787
2585,1784
20412,1782
21252,1778
20309,1777
8418,1776
29569,1773
1322,1771
23846,1769
28971,1767
5877,1766
11080,1764
18614,1762
14929,1760
14748,1758
1113,1756
10481,1751
24088,1749
18764,1748
20162,1739
9494,1737
14288,1733
21112,1731
24212,1728
14256,1727
28735,1725
736,1724
15117,1723
28398,1722
11773,1720
2985,1719
24228,1717
17318,1715
18968,1713
26941,1712
5644,1711
14307,1710
8910,1709
17388,1708
12185,1706
11798,1702
20114,1699
13942,1697
29519,1696
29439,1695
10630,1694
19492,1693
22164,1692
28635,1691
25929,1690
22320,1689
7367,1688
9321,1686
4625,1685
5678,1684
13718,1679
12858,1677
17121,1673
12169,1670
19000,1669
16525,1667
19199,1661
12474,1660
28720,1659
4899,1658
23830,1657
9131,1656
3504,1655
13144,1654
21665,1653
16343,1652
5642,1650
29905,1649
16966,1647
224,1644
17831,1643
15535,1642
25973,1640
21739,1637
15974,1633
5170,1632
10342,1631
27993,1629
3669,1628
5747,1627
26262,1625
20567,1624
18021,1623
15109,1621
16130,1619
11800,1618
12787,1617
27016,1614
10647,1610
24013,1609
20193,1608
285,1606
19231,1601
5064,1600
14765,1599
11369,1597
20517,1595
19485,1594
14744,1593
21605,1590
19182,1589
27244,1583
15117,1579
927,1578
2582,1577
11754,1572
17377,1571
15507,1569
29232,1567
26356,1566
22399,1563
14214,1562
17830,1561
7102,1556
13604,1555
28035,1552
17472,1550
9526,1549
3431,1548
11094,1545
2202,1543
712,1542
11902,1541
25647,1540
7401,1529
2907,1528
11754,1527
8037,1526
21121,1524
29407,1523
9532,1520
15195,1517
25816,1516
1122,1515
2221,1514
27819,1513
408,1512
29180,1511
21486,1505
29066,1504
14262,1501
4354,1499
6242,1498
19482,1496
15156,1495
18197,1494
12240,1493
25953,1490
853,1488
21579,1487
29451,1485
26419,1484
4303,1483
17723,1481
5780,1480
16554,1479
16848,1478
23497,1476
25266,1475
13919,1474
2323,1473
10561,1471
8653,1468
17991,1467
2140,1464
26522,1461
20224,1460
13671,1459
5234,1457
6346,1454
6989,1453
4648,1452
20615,1451
13991,1445
20806,1441
20465,1440
14937,1439
27438,1438
8895,1437
25620,1436
29504,1435
28073,1433
18961,1422
13531,1421
19517,1419
3556,1417
25780,1415
21282,1414
29587,1410
10364,1409
22949,1404
22970,1402
21416,1401
17685,1398
10107,1392
23587,1381
27778,1380
17394,1379
2508,1376
12142,1374
1116,1370
16590,1369
7619,1368
10162,1367
11146,1364
19468,1363
5875,1360
24037,1358
5853,1356
9325,1353
12995,1352
27983,1350
21969,1349
26907,1346
27990,1345
6640,1343
21818,1340
17504,1339
16877,1335
5602,1334
12226,1333
13490,1332
18672,1331
2349,1329
20972,1325
9116,1323
11519,1322
11721,1321
29605,1320
23206,1319
14969,1318
5792,1317
8,1315
11963,1311
5047,1309
21846,1308
4851,1307
7527,1306
20201,1305
2120,1304
18874,1303
9420,1301
6810,1300
16016,1299
7139,1298
2728,1297
15248,1293
14244,1292
14134,1290
27199,1288
11590,1287
20704,1285
4738,1284
19572,1283
27585,1281
5507,1278
24680,1275
19261,1274
4419,1273
2752,1272
24537,1270
12312,1269
23170,1268
15154,1267
16156,1266
24410,1265
13915,1262
11383,1258
23294,1257
3593,1256
9381,1255
29907,1247
29964,1246
25147,1243
24344,1239
11700,1237
15052,1236
12582,1235
11399,1234
5321,1233
9058,1232
7876,1228
6565,1227
15190,1225
17751,1222
5478,1221
936,1220
26568,1219
22763,1218
1146,1217
27584,1215
14166,1214
18076,1213
14832,1212
21752,1210
15687,1208
2130,1206
23262,1204
4986,1202
26904,1199
23957,1197
18772,1195
839,1194
4561,1192
7378,1188
3358,1187
5323,1185
10227,1182
17568,1179
20334,1177
295,1172
22122,1171
18873,1170
14331,1164
11005,1163
10444,1162
10559,1161
23968,1160
28650,1159
18716,1157
3531,1156
11130,1155
26318,1154
22750,1152
28020,1151
11564,1149
3208,1148
16709,1145
29928,1140
21472,1139
7305,1134
11517,1133
10827,1131
3913,1128
23083,1123
26133,1122
10823,1120
4377,1118
13654,1116
5221,1115
20737,1114
16480,1112
18052,1111
18586,1109
13533,1108
29220,1106
14105,1104
21265,1100
15872,1098
26367,1096
18161,1093
19407,1092
12924,1091
8663,1090
11536,1089
2153,1088
6824,1083
3838,1079
3036,1075
10635,1072
24132,1070
4951,1067
27510,1066
21273,1065
1154,1064
6536,1061
2643,1060
25720,1058
20598,1056
11324,1055
5358,1052
4383,1051
16228,1048
7455,1046
529,1044
5891,1043
10009,1042
16172,1041
8430,1038
4363,1037
22952,1033
8979,1030
4833,1029
11326,1028
8786,1027
11197,1026
19464,1023
21368,1019
12721,1018
21432,1017
1840,1015
978,1013
28718,1011
25752,1007
24803,1005
1162,1004
3656,1003
8576,999
19494,998
23233,993
16149,990
26876,985
30,982
3811,980
14897,979
11165,978
9911,977
15304,976
6532,975
18670,973
28279,972
4919,971
25499,968
22327,964
164,962
20307,960
29182,953
14543,952
22442,951
16969,950
2912,949
11617,948
19833,946
13422,943
21990,942
18915,941
9497,939
20482,937
5075,936
19127,932
14939,931
24755,928
29729,927
971,926
29105,925
13210,921
738,920
12910,918
17534,916
19820,915
10874,914
12207,913
28970,910
15672,909
18524,908
28260,906
2447,904
9135,903
26810,899
14725,896
6585,895
5609,893
9374,891
26075,890
17177,889
23929,887
14858,883
22687,880
6589,879
19164,874
28065,873
17474,872
9972,871
21460,869
243,866
4267,862
4317,860
15334,859
6046,857
20848,855
29918,852
11060,851
6580,850
10264,849
9211,848
26676,847
22707,842
23718,837
10773,836
14279,834
4060,825
25733,824
11153,823
9581,822
3745,820
8564,819
26703,818
1342,816
11581,812
29489,811
2562,810
23220,809
4455,808
23357,806
2792,805
4184,799
17949,798
23533,797
22139,796
9515,794
17558,793
29985,791
5124,790
16781,789
8303,788
4355,785
28735,780
247,774
13099,772
13501,769
94,766
10887,763
17284,761
9796,760
23102,755
1668,750
1581,748
696,746
11843,745
12675,743
28170,742
16039,736
23539,732
5652,731
18333,728
12766,726
12052,725
6093,721
26686,719
8369,718
26517,715
3305,710
12953,709
29803,706
21924,705
2047,703
2066,702
24884,700
14266,697
12433,694
24570,691
23965,687
7184,683
15771,682
17293,680
24553,679
6860,677
13053,673
5213,668
5878,667
14840,665
6303,664
21948,659
26437,658
9275,657
25792,655
23729,653
22485,652
3339,650
5965,647
19047,646
17519,645
25734,644
25910,643
381,640
20136,639
21205,638
24782,636
11411,635
10032,633
21252,632
28401,630
18533,629
14175,627
5727,625
12595,624
364,623
15776,622
16591,619
8084,617
13190,616
15112,614
9376,608
3440,607
21546,606
12969,605
4209,601
2165,600
7081,598
21556,596
5164,594
13770,592
9222,591
10273,589
23563,588
20317,585
4615,583
27517,582
821,579
17218,577
11499,575
21975,574
12343,568
11068,567
14425,566
1730,565
16452,564
13572,561
20950,559
20137,558
28153,557
14855,552
6444,547
26571,544
1155,543
4370,542
5414,541
20327,539
28259,538
22430,537
20669,536
1772,532
18283,530
5650,529
3279,528
11259,527
28889,525
29489,522
19722,516
701,513
21259,512
12697,509
6526,505
28588,502
24929,499
28334,497
769,494
14190,491
13024,488
10160,487
11870,485
11378,482
17095,480
29420,479
4694,477
27629,475
10979,474
18515,473
9459,472
19501,471
25056,470
28042,469
27412,468
18619,467
23639,466
7473,465
17020,457
19877,454
25440,452
3276,451
21481,448
20947,447
29415,443
16186,442
26299,436
7200,435
10175,431
11136,430
16136,429
24298,428
5110,423
16760,418
5939,412
2439,408
11901,406
8713,402
28885,398
23265,397
26842,395
9915,393
11929,392
22498,389
13573,387
3500,386
14635,382
6905,381
20676,380
8583,378
21436,376
27749,374
16926,373
16375,372
25513,369
20340,367
28153,365
23560,364
17092,361
1877,356
16508,354
26921,353
22724,352
9343,351
12819,350
29031,343
25749,342
26295,341
28169,337
4755,335
10688,334
24236,333
23958,331
10007,329
15474,323
568,321
2413,317
7926,313
21904,311
27179,310
23534,308
19607,306
12003,305
21967,303
20896,301
10737,299
3086,298
9019,296
29054,293
26633,292
4808,291
2758,290
28544,287
12865,283
27146,281
28265,274
25895,273
3761,271
18370,269
170,267
24211,263
29774,260
26405,258
21584,256
6377,252
28229,251
18948,246
27659,244
5290,240
9004,238
22562,236
13268,235
25718,234
12313,233
9463,231
8744,228
10363,221
15848,220
20231,218
1783,215
14618,212
15923,211
26819,208
12640,207
24291,203
26248,202
7630,198
11408,197
2894,195
23844,192
12659,190
23699,189
7228,188
15925,187
22150,186
4913,183
7020,182
7738,180
29259,178
8602,175
6345,174
2677,173
25640,170
7467,168
16428,165
20094,163
27271,162
5691,160
21773,159
12635,156
22889,154
8081,153
1543,152
29973,150
27404,148
3282,146
14051,143
4372,140
23968,139
15743,138
2840,137
6684,136
29673,133
24590,129
19821,127
20473,125
8054,122
13766,121
9821,117
12313,116
5624,115
6873,113
25305,111
18193,110
9392,108
26934,107
26301,104
7372,96
25754,95
10517,93
10303,92
12464,90
2871,87
18724,86
2292,85
7374,84
29326,83
15906,80
14106,79
23898,78
17479,73
10814,72
17052,71
2161,69
11826,66
18802,63
29984,62
6952,61
26585,59
3817,58
12486,57
7483,55
7537,54
20490,52
23234,51
10174,50
27039,48
20815,47
9998,38
24687,37
27494,36
2160,28
13196,27
5585,25
2497,23
22240,21
21057,19
22709,17
9379,11
4926,10
24835,6
8542,5
29567,3
380,1
